source_row,variant_code,flags
555,vmm-255520eb0ddd47dde01ae2542e8801412c8ef8ee63ad2d98f2397b461e8f4cee,EXOTIC_QUOTE_REQUIRED
556,vmm-cba0ffb716b2cf06b09ff9be5e41c30b1dc8e9b385f2ebd586876280fc394ffc,EXOTIC_QUOTE_REQUIRED
557,vmm-cb42b9b1c094c4291eac6920aa8541d7f649fa6e0cacb1b7f8f46fa2399152a7,MASS_UNKNOWN_OR_OUTLIER;EXOTIC_QUOTE_REQUIRED
558,vmm-d14d393f1bdc03a8a001bc1f2176778e77a7fb95d8102e6adb1dc217fdc66e0e,EXOTIC_QUOTE_REQUIRED
559,vmm-cd6f39573dfcabb1b8054bf11af1ab81903ca5c5417087ad78d3631f55f12102,EXOTIC_QUOTE_REQUIRED
560,vmm-13ff2f33124ddd440c1291d276892345500b43101e079c8c6d3a9c0121cc2a75,EXOTIC_QUOTE_REQUIRED
561,vmm-a475031df9464fc60a7016d42391958b5895151cd6e861698371c2bb324987eb,MASS_UNKNOWN_OR_OUTLIER;EXOTIC_QUOTE_REQUIRED
562,vmm-c33ab3e6485808d09520f31ad6dc3d4ffd9efafb3f257e742c2578d59d28c4b9,EXOTIC_QUOTE_REQUIRED
563,vmm-26d3df620bd491bea5c62b90a4f6572ab0fe3695542a6232584642e8ec21ddd1,DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;EXOTIC_QUOTE_REQUIRED
564,vmm-e94a2c2f51a6a6eaa179343f9d1c05cf6a4835b79707ad058d6bb64ef99f6440,LEGACY_QUOTE_REQUIRED;EXOTIC_QUOTE_REQUIRED
565,vmm-628b6211de15df4fa0037b9b9777ff181aa3577b82d2e5349ca1fd1695a591f0,LEGACY_QUOTE_REQUIRED;EXOTIC_QUOTE_REQUIRED
566,vmm-29e4df48f19378a7a401a64ea1dcb0ec7f6f8437950b731a875230d372945667,EXOTIC_QUOTE_REQUIRED
567,vmm-92a53a272d51f1f0fa36ac16233014671e7e8928315b479ff00c61a2963c81f9,EXOTIC_QUOTE_REQUIRED
568,vmm-688a332514ccca150c4169781a99a028189fb67153de045b71d41cd868df9a0d,EXOTIC_QUOTE_REQUIRED
569,vmm-92753defcd6b83f5e0c9cbfa8a7649b957cf3106f7215d441a15c64ebc4dc953,EXOTIC_QUOTE_REQUIRED
570,vmm-b45f64bee0ae1f6970105d9ad61bf7a7c7ea31dfca4f6b703f69c9376608d238,EXOTIC_QUOTE_REQUIRED
571,vmm-2e31b345f517806ca27ff1d453210b5c5732c0f1ba6fc158389acbb9aa161f70,EXOTIC_QUOTE_REQUIRED
572,vmm-208ab436257f49d2859dacc51b714502eb6ef9fa77f447ad2dde7479fbe887b7,EXOTIC_QUOTE_REQUIRED
573,vmm-6057f055115d4dcbb23e29a5552145c8bd9f4571feac9f8c7f785b04ae1dfbf6,EXOTIC_QUOTE_REQUIRED
574,vmm-bbb802ae3a3eb5e2959a99d39e8596657a289d81cc7a5c8fdfabbe1a688d0b96,EXOTIC_QUOTE_REQUIRED
575,vmm-c9d67acbf3c75e69ca982d9d82f230519ef32865152a7dc5d46998371b13dbe0,EXOTIC_QUOTE_REQUIRED
576,vmm-65cd42fe1f62b994227e243e48913a6660d3941933ed3f8ba4ed53169cc1b111,EXOTIC_QUOTE_REQUIRED
577,vmm-80fcbe28b81510a79b675e5f467ea73e92fbd35a0a7f9ce7bf2798a4682e4320,EXOTIC_QUOTE_REQUIRED
578,vmm-395cf18a47842018305d4fa78f2029778e5c50f2341c55a49cc22f42242dde28,EXOTIC_QUOTE_REQUIRED
579,vmm-6ff24d9c16c7225c4ad9fd82d595b1b5e9f8b9ccf07736e85d0e5819093c8c6e,EXOTIC_QUOTE_REQUIRED
580,vmm-66dd2be9983a3e70d43b06a697df7a8b519b0f5d43c17c55024b4be03575d3ab,EXOTIC_QUOTE_REQUIRED
581,vmm-4b3b7fa910729b3debcee17fac8d62ecda0d89712e4013e6c937af7726883a4b,EXOTIC_QUOTE_REQUIRED
582,vmm-21e1a401695a54a5b23f5d491648778fbb27aff44b281c860a287a76563c87a5,EXOTIC_QUOTE_REQUIRED
583,vmm-3fe5b3064cd9d78f151e24ffec40c421698b81d77fbe2a7e80e389ee11772fdf,EXOTIC_QUOTE_REQUIRED
584,vmm-bde2d4ce373c63876e72b949265104297038b32215fd467d8910827698401379,EXOTIC_QUOTE_REQUIRED
585,vmm-313a63fb1ae810f329349023402732cf029b50558fb115a52aba09c21b4dd3a7,EXOTIC_QUOTE_REQUIRED
586,vmm-72fd0f00a36a353c2a393f6711c90f82ce2ecdfe20e20c74b5dc44cb3502b512,EXOTIC_QUOTE_REQUIRED
587,vmm-9848d7b7d7ba70e83f7d673b9ffa69c8fbd1dfd709f93f41aba5bf67edb5ca55,EXOTIC_QUOTE_REQUIRED
588,vmm-5824bc7791a7ef8c7c4d00836ca0696f16533aca8fdb52b49950c84230cb7c8d,EXOTIC_QUOTE_REQUIRED
589,vmm-b7e2de64bed19ff115c54323877989d27bed475f89979501689f612c8e27f7ce,MASS_UNKNOWN_OR_OUTLIER;EXOTIC_QUOTE_REQUIRED
590,vmm-84597e99cb256a5411db7dca399f528b0312a924b62cf591b7a56c4b3d17d854,EXOTIC_QUOTE_REQUIRED
591,vmm-32eb826a539a86b4ae6797b612affd3defef31fe3e8e744b83fd7ecb2db6aed3,EXOTIC_QUOTE_REQUIRED
592,vmm-a67973dcbc7b99620e634795b65576d4b9fd862a08e84db3385d9090da340063,EXOTIC_QUOTE_REQUIRED
593,vmm-c305bbabb4b0361c00ee8cfe04252fbfa0e5bf51d508cfafcf1d35c031b3a01b,EXOTIC_QUOTE_REQUIRED
594,vmm-2d0e7119a1572e49e822e0f6a87f12389bb2bfaccac46f43a993efc613af5985,LEGACY_QUOTE_REQUIRED;EXOTIC_QUOTE_REQUIRED
595,vmm-94747943d79fc0086db460c2b8c08458c1e59fcee30f9cdcb7171049edfebb89,EXOTIC_QUOTE_REQUIRED
596,vmm-8df02a675470d940a954f83be24ab9acec161e3e0340dc4cacf094ad43699d12,EXOTIC_QUOTE_REQUIRED
597,vmm-fd3c9d46035c120ef9dfef84400cd8dead63c69b46cbac0fa63bdf50a0bc13c4,MASS_UNKNOWN_OR_OUTLIER;EXOTIC_QUOTE_REQUIRED
598,vmm-8b5d3a272ba4d20c5fa91d1a31f03ffccc8e2d0c90178f9f58c4c944964b7400,EXOTIC_QUOTE_REQUIRED
599,vmm-7aa99b3ea0e86039b717f7d1d323d20fd2fb689fae38737c5625ac5ea290a832,EXOTIC_QUOTE_REQUIRED
600,vmm-1501a1dd7f2d73b27227a3671b80b0870f3fcafba34f6f43e1f8fb30ba858d97,LEGACY_QUOTE_REQUIRED;EXOTIC_QUOTE_REQUIRED
601,vmm-d34f9c0d82cb6d467c8b3bfffcc2594607e4217a805adf936b685633abae33a3,LEGACY_QUOTE_REQUIRED;EXOTIC_QUOTE_REQUIRED
602,vmm-5998a2b8f3978b28c3c2c9c3fe219c9ad9b71aa288d4bbbb083f405a4bbb155b,EXOTIC_QUOTE_REQUIRED
603,vmm-bc83835aee2c2c83f5f1e683687629c785688e79042f2f08e81cd935bd433be0,EXOTIC_QUOTE_REQUIRED
604,vmm-88ed29ab337ad257bd00a491336c718351bfe3cbe7adfe3aefd40f03b71c9c42,EXOTIC_QUOTE_REQUIRED
605,vmm-ce4ffa6ca581d99165c02ae5e6cc540a4656e026b26e5067cf2e5b860a007adb,EXOTIC_QUOTE_REQUIRED
606,vmm-b1a4ff0655d634cb025fff2035a67e1701fdbdadc9dba485da5de3be0e27ecc6,EXOTIC_QUOTE_REQUIRED
607,vmm-028623ab74c886fe197aff71a76591eb5cce1d1f5646a9e264bcaa21e5e4ede0,MASS_UNKNOWN_OR_OUTLIER;EXOTIC_QUOTE_REQUIRED
608,vmm-6393f616cc7d92a39bb029212ff2291f9b44082b8f7fe71f375a61509fac939e,DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;EXOTIC_QUOTE_REQUIRED
609,vmm-955164f32b6b5cf59d3a2e58e9c1deb49e6855e669dd4d9598815cea29590674,EXOTIC_QUOTE_REQUIRED
610,vmm-829545cac6ce40f600938e821872875d6609a0aac43b199f86c58091ca6cf9b0,TRANSMISSION_LABEL_CONFLICT;EXOTIC_QUOTE_REQUIRED
611,vmm-7d3713fedcf088e68baaa4294303b0cd42a7966f08500192483de5445eaa87b9,EXOTIC_QUOTE_REQUIRED
612,vmm-5214ad25d8badba332acaf8aee72cefa613612959010b9700144dd091ffed622,EXOTIC_QUOTE_REQUIRED
613,vmm-6d856216dfed8aa9fa8d094e73edeba64be7f9e1053366779352a178121c46de,EXOTIC_QUOTE_REQUIRED
614,vmm-19bdbffbba5ec4e41b1283e578679d34f37700ea88a6c932357276774fe8b66e,EXOTIC_QUOTE_REQUIRED
615,vmm-de7d819085407ad7871866ca5a7aebbfe6c55a58bc5322c422b236e0652f79a8,EXOTIC_QUOTE_REQUIRED;ROUNDED_FOR_INTEGER_STORAGE
616,vmm-2083fafd902e4cf6f3407e814b0d11763355114a3d336c53786e7fcca98e390e,EXOTIC_QUOTE_REQUIRED
617,vmm-eafe3cfc3687e0b33faf6cd8ae22005bddaed6bfc75369cd513d9abaf13dd415,EXOTIC_QUOTE_REQUIRED
618,vmm-8aec7cce0cd9973e4c4605ffa86eeba273b654e20eef90b3a4e7688e7ea2e7e4,MASS_UNKNOWN_OR_OUTLIER;EXOTIC_QUOTE_REQUIRED
619,vmm-13def30b12c6b45979820c79b0a7f3e3a4d95ba10f869fb08486ddd89d0797ec,DISPLACEMENT_UNKNOWN_OR_OUTLIER;EXOTIC_QUOTE_REQUIRED
620,vmm-439e770965679c62f1197bb8b522027093b5a124b8f79fe250050f880f40ae6a,EXOTIC_QUOTE_REQUIRED
621,vmm-c4d66f639f8c6501478a27bcc86f4868b41ef105821458017fde7a2b0220dd33,EXOTIC_QUOTE_REQUIRED
622,vmm-590f7c899eecef841c4742c78597a77ccc097abe876fb741f51d6a17fd06ce7c,EXOTIC_QUOTE_REQUIRED
623,vmm-98228ad711ed5c017384e0b1bd4cf1f73689e1f18a514a6cecf6ae2935d7f351,EXOTIC_QUOTE_REQUIRED
624,vmm-9919594701a0aa7fe35a9033636b525bcad2433a378e96fdc718c479173c751a,EXOTIC_QUOTE_REQUIRED
625,vmm-88876995f5d949cff08f3dc6494fac22839ec87cb5194e5e6a6b55f222eb8e0b,EXOTIC_QUOTE_REQUIRED
626,vmm-c0b0e8edcef55640e20742683232d984e6c71a58699f2bafb8ae6cd5a030a7f9,EXOTIC_QUOTE_REQUIRED
627,vmm-ec6752a6527607989c7927b0f334ed6970e21429c85d9a0545c1710a7092b9a2,EXOTIC_QUOTE_REQUIRED
628,vmm-ff0a4920eaac3e9002e6ff01a7929eb4e67bbd21a9e1f21e6838d0e479efebcb,EXOTIC_QUOTE_REQUIRED
629,vmm-231160dc056456fb533b18305a5c37cf0742982322975976a0770470156087ad,EXOTIC_QUOTE_REQUIRED
630,vmm-4a3d244dc64921db95253ec5ba07c07ec14e64e53f07afbc2901b6a5b0a1a66c,EXOTIC_QUOTE_REQUIRED
631,vmm-2c5d53b16419cf2b50d385f14c5b13ae043db1d983b241fd4627bd4c68214e4f,LEGACY_QUOTE_REQUIRED;EXOTIC_QUOTE_REQUIRED
632,vmm-38bbe1d40406cd857e82a5eaca51ec57d8292bbc34d53ede20ff9d6094ff08c3,POWER_UNKNOWN_OR_OUTLIER;LEGACY_QUOTE_REQUIRED;EXOTIC_QUOTE_REQUIRED
633,vmm-7256c4c6e3b16d2375a235912b6fbbadb2c250240606f3fb260ab86ed10d8e1f,EXOTIC_QUOTE_REQUIRED
634,vmm-d464e7acb35ce6e0cf1b567f2fea66dd4f73e8ad4bfa3e2646ebe5c5aa89a277,EXOTIC_QUOTE_REQUIRED
635,vmm-14f2c84b98e169e1be94eef83b6993aa139b829878449f8b0033fa4869e00952,EXOTIC_QUOTE_REQUIRED
636,vmm-333840419b5452f8d5abc33c315fb7751dfd64b6bdcc2cadfa91736ba1453d89,EXOTIC_QUOTE_REQUIRED
637,vmm-ad13aecc425b59cf279d712410380f3fb2e43173f6a74c8e31197c5562c7467d,EXOTIC_QUOTE_REQUIRED
638,vmm-a08004f1960a452df40af00c6be85d41c82b10ca696ee34a5735b73bdd486b2f,EXOTIC_QUOTE_REQUIRED
639,vmm-5a3ca74f319eceb945b22b2515e63b6cc091a93221a84a0a08768b9d9411528f,EXOTIC_QUOTE_REQUIRED
640,vmm-ae7610909ccbe9ff69aa3c0788d4f730ad6834481786055f93681c3ba7fcd341,LEGACY_QUOTE_REQUIRED;EXOTIC_QUOTE_REQUIRED
641,vmm-6fea1915ccaad92e88abce52b224c9190e97fccaa911b9acc5f8bb9919bb8cc2,HYBRID_FUEL_UNCERTAIN;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;EXOTIC_QUOTE_REQUIRED
642,vmm-1e52c3d54f0f03af144fa98ca49557273958d0b010128471e6a17dbb2f011fcb,DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN;EXOTIC_QUOTE_REQUIRED
643,vmm-b2522d42a95be718cc32d6359071b7bed111df67c87e61584ca298dca2ab551f,EXOTIC_QUOTE_REQUIRED
644,vmm-318f0ebc205517b8ee1a15179a0dea7d8774d517b76e5f4b246444f7b14b3642,EXOTIC_QUOTE_REQUIRED
645,vmm-f60af7c8507c9c786f2fe9412d4b78985fc78754ce8e83be6e75963a453a0cef,EXOTIC_QUOTE_REQUIRED
646,vmm-672bb497745bb372117d81ab8b046ae7beb105de611848a0c7bdf86a0d7081d5,EXOTIC_QUOTE_REQUIRED
647,vmm-a441133bbd753f31f8803862642cf9b4d02800d45d827635e13c31cfd48cca93,EXOTIC_QUOTE_REQUIRED
648,vmm-a0e972689a62967154f13001d614aed9572e04413cf7e75c113972252a92f016,EXOTIC_QUOTE_REQUIRED
649,vmm-262f5232391aeb20dfa277a8db5ea3ce5198950a871f32a9941a552123547a1e,EXOTIC_QUOTE_REQUIRED
650,vmm-00feec9a6cf1458cc9e1667a21193d7a2c4ca532856ed5cc3396813d133ea3be,EXOTIC_QUOTE_REQUIRED
651,vmm-4b18c70bfa1860f3214ad8036337e794064cc62939eda8c5e8d6a9afc2773a44,EXOTIC_QUOTE_REQUIRED
652,vmm-58bfea0b5e9bdd60beaa5aaa6237885e1ee49d0b035e6f67c6839cbc78084d36,EXOTIC_QUOTE_REQUIRED
653,vmm-f6464e07e904e8b54efef860ea079fd46419fd1c80275c0ef22283c311217adf,EXOTIC_QUOTE_REQUIRED
654,vmm-aa716d966abb50a802e0863e51355dd87a8b726912a7f7d780bbc0dcf0377497,EXOTIC_QUOTE_REQUIRED
655,vmm-582b21bf0513763041b22e0e9b661310a5ce7f15d0545e86f5fb9b327dd38dd6,EXOTIC_QUOTE_REQUIRED
656,vmm-1843d01c6e7d25d78f1a5230ad842e964a8a88b1fe98f66250d3b9a83320712a,EXOTIC_QUOTE_REQUIRED
657,vmm-233a481f86cab36d0a3771559c6b9f5c499a1c867e7207260444df89845590c8,EXOTIC_QUOTE_REQUIRED
658,vmm-9b7e3c276b0a6217e7ab630b4635db33e85bce9cd3f801163ab575783e3a4bfa,EXOTIC_QUOTE_REQUIRED
659,vmm-99278482c88ad61811a858704ec93744d2cd5278aa653aa538b0e687005aafca,LEGACY_QUOTE_REQUIRED
660,vmm-311c65639812df7973f940fef8edee20f14e67262da50c5009583acd5e6c2583,LEGACY_QUOTE_REQUIRED
661,vmm-8f3377a8f8e2454b06a76586da905192852f61ed48f8e8d238178ba1083fe4d2,LEGACY_QUOTE_REQUIRED
662,vmm-ab54253400a3e9ce1ae5fd4f19b7e4b9d4a24a0c28760c7164eaade961763a11,LEGACY_QUOTE_REQUIRED
663,vmm-74161af5a00675b39ae957c7636e6d6034d32cc5d832c233a6523a0447c03e81,LEGACY_QUOTE_REQUIRED
664,vmm-216333b1faf29b5ad6e49c2e2a95ee73fa5ab010dceb9c418b05796c0fbd0946,LEGACY_QUOTE_REQUIRED
665,vmm-2731494cc2ed90a2b6244f1eee4aad635f9b8bc120779138f9ffacdcf058dc29,LEGACY_QUOTE_REQUIRED
666,vmm-d9cb4b6366844ad396036a07a623ad2f61e9bf81db4a77b5718f5cabc6703bb2,LEGACY_QUOTE_REQUIRED
667,vmm-9ccec17fd64e1d2051cdd6cd804a75736db4c1bd3ad5cd67c904a812f6b75e1c,LEGACY_QUOTE_REQUIRED
668,vmm-14fc0cbc6fc8cd105d1a9c1bc83f2f8181164039808f733752e1fd4c88ba79d1,LEGACY_QUOTE_REQUIRED
669,vmm-2f05b32beedf54d71f787537c27cfad121847913b2998ce79070aeeaeb170e15,LEGACY_QUOTE_REQUIRED
670,vmm-1a3fb67c6320552c3e9471e706b71d2332dd0277f6a0298dc02160e15f836924,LEGACY_QUOTE_REQUIRED
671,vmm-55c27156e39613318fa256f6d63c974d04872ce1f9f3d61cea1e4469140fdee3,LEGACY_QUOTE_REQUIRED
672,vmm-97ebb4c209b62d3794ad8fe3ececad2efe47c8e6cd5aa220433da3a007e9de10,LEGACY_QUOTE_REQUIRED
673,vmm-3e39b7c4622605363bda1f02926c781e8091f6b0539a1ba01f45b423e68d0654,LEGACY_QUOTE_REQUIRED
674,vmm-00d90853588f8c42d1d2583b03b60c7104be86826cdc697b79d78654531d3a3f,LEGACY_QUOTE_REQUIRED
675,vmm-b6a5f0da397bed6d5df3e925d5b7c7241a7b64693697af3a0a4af6a8c6f68428,LEGACY_QUOTE_REQUIRED
676,vmm-872b5c62945deeffdc0856178d44593d7501249323b81b5376e8ac50f40a09e5,LEGACY_QUOTE_REQUIRED
677,vmm-5e2f136a50158d89a92b01f459184dd70e4b40fca7501b1085237ed92714b74c,LEGACY_QUOTE_REQUIRED
678,vmm-925e895949aa99830a8d72ab24a1eefc0e271188150f5145c05bc0e4a2339f03,LEGACY_QUOTE_REQUIRED
679,vmm-18354b69f7ac08f73cef54f7242acd3830749f4955a020b5181d92b43824e9b2,LEGACY_QUOTE_REQUIRED
680,vmm-bee00b5e729a32ddf20db2bfc470c764fa85aef9c12d586d98f03ba5d8d0e759,LEGACY_QUOTE_REQUIRED
681,vmm-e31b85e6bcc146152d696f0f55bd82efd78fa24494b0b3468470302ea4dd0a4e,LEGACY_QUOTE_REQUIRED
682,vmm-90bf5123c11d775d18b295aa1532b959814fe5957e0b44f0e7bd2bf944dab6d2,LEGACY_QUOTE_REQUIRED
683,vmm-f5f7543e09822390a0be1910e0202367032b2828c4959be1eb3cc397e45bf0c6,LEGACY_QUOTE_REQUIRED
684,vmm-94a4d87416acc67199595c1d989c94070b0b797e5a3bf5d8a73a55a901866b3b,LEGACY_QUOTE_REQUIRED
685,vmm-1f9711ac55ee5e9a4f7314434900646e70855ba3762b971562a30285394886dc,LEGACY_QUOTE_REQUIRED
686,vmm-593b05b8fbf9f8b3aa58fb3c4f2287cdbedbbe4bfdfc40a210beb10a2383f7d1,LEGACY_QUOTE_REQUIRED
687,vmm-653739c5fefb0afa3b5b3c3c6a35d3ef593357fa1f303b7eded728a408f0dd23,LEGACY_QUOTE_REQUIRED
688,vmm-7e763e718e3249568df069eb15a55e65918600d7460f444f7a7b8d1e3daed604,LEGACY_QUOTE_REQUIRED
689,vmm-214c25ad351c3b39d525d54ad16b9684b5a9c4375d3eaa5e569524d5c012a78c,LEGACY_QUOTE_REQUIRED
690,vmm-27079e385c72255115ea0f4a23f9f4f7065a7de7b5347e436c0fbb832e9e985f,LEGACY_QUOTE_REQUIRED
691,vmm-95cf35af910aedefaad71bfe029852cc54376b244c7accb8f7a265b76c295ad3,LEGACY_QUOTE_REQUIRED
692,vmm-72d131e72fed560cc82db6d3c5e81e13c9e16248a72c4b48059ae52e6982b61c,LEGACY_QUOTE_REQUIRED
693,vmm-f0b8a426805792c4d4c9170fb4f026cad047249083e3dd97abf87387d17b0a79,LEGACY_QUOTE_REQUIRED
694,vmm-f5e2bc94f4489688b788b06880862068960a0d5d9a231f9a7a18764ba28670be,LEGACY_QUOTE_REQUIRED
695,vmm-a7125575c1f57513e6243d24fba39cc835fb18ccd0a2428b7fe3dab1ba4375d7,LEGACY_QUOTE_REQUIRED
696,vmm-2e5ce548003804d7241e28b40d50afac9d0009f261cedffe89bd5b6d8c40e263,LEGACY_QUOTE_REQUIRED
697,vmm-bbedee954629c4b6a4db85203f054df5e47d3d45de362366b3c58185f119dc28,LEGACY_QUOTE_REQUIRED
698,vmm-245f928ce155e5a82bc00daa2009680abee1b852da9b170edc5a10ae4e58dcdc,LEGACY_QUOTE_REQUIRED
699,vmm-0f0cc583f00a49bc5413d325f122f80bfc13a651cafc517e29dfde54893919ca,LEGACY_QUOTE_REQUIRED
700,vmm-57b173bb1c9082ca484e38146ab854db0566722b63ed4defc74aec09f3fc45eb,LEGACY_QUOTE_REQUIRED
701,vmm-50050f62c771d5052fe3e0d4909853f286d7e3a327637326f751eb627bdde7e7,LEGACY_QUOTE_REQUIRED
702,vmm-bc9380833b2330d4bcddd2f7a0b756afff2f5b480ee838b345e3e25a8faa93b3,LEGACY_QUOTE_REQUIRED
703,vmm-d87cad5e56184b4b417bd8ad16804b5d6556f942678593878b61e1dbc5afcf54,LEGACY_QUOTE_REQUIRED
704,vmm-c9e2ee5cb388a92b74b7ef56b5ff1f3d8bd640d56f58a7f1fc238d8b73caddbb,LEGACY_QUOTE_REQUIRED
705,vmm-a2498e66d3a82fa80a2b462f6c795b989466aca3639a1065d731387904e4da26,LEGACY_QUOTE_REQUIRED
706,vmm-fd010bfa5c38394bd4680aed60ee4b67d34f38c49fbcc7f5938ca398719b1f4f,LEGACY_QUOTE_REQUIRED
707,vmm-b77bfd8e6658e251b2cc0ed24ea7b29abc55967ecb1f1bd0cfcacefde64ed922,LEGACY_QUOTE_REQUIRED
708,vmm-26cef356729dd75b8f8160c8f92c54c90af42d23cf9d54bb30cf3496d3677f28,LEGACY_QUOTE_REQUIRED
709,vmm-b4853c5e578fbc613284885831759b7c3cceef7e1cd7fa7a1fa7d06fc0757d67,LEGACY_QUOTE_REQUIRED
710,vmm-04f1e503c2e3899caffa9911969514eca12a07ee91d561d5f46104e7fd349d6c,LEGACY_QUOTE_REQUIRED
711,vmm-c14490c60bc0d5495de927355c34756f57f694c6dd366afb8b10c3c5ba817df2,LEGACY_QUOTE_REQUIRED
712,vmm-6d17e4854ccbb622b5cd44563f9502627ed5924767bd4d87b2ebb6e1a7fadb11,LEGACY_QUOTE_REQUIRED
713,vmm-9366983baeaed7cba2f7827ccff63a085df2a6ad806ad910c8fe5307b4564269,LEGACY_QUOTE_REQUIRED
714,vmm-ff9bd440a7307a7d7347f913d9cabfc65cd3da5c92cc6b3ba3fc631f3d2cb1e8,LEGACY_QUOTE_REQUIRED
715,vmm-f8f310406d3fc1f7778fa41b084ae4a8d14050884d9ff68fd7641e41f3079ad3,LEGACY_QUOTE_REQUIRED
716,vmm-77bc7f1dad993b031688fcd3f4289e19a730c63cf640a99e1dca787c1264dd1a,TRANSMISSION_LABEL_CONFLICT;LEGACY_QUOTE_REQUIRED
717,vmm-6a0465f928319aceecb6c00904044bc8104668b16876eb252d606d993d157e4a,LEGACY_QUOTE_REQUIRED
718,vmm-ee87bb155c818ba52fe18a5db0cc3cd887ade1dca222aa15e5a02864ad7aec6d,LEGACY_QUOTE_REQUIRED
719,vmm-d73d2211c6c4c0e02a62ad49797298225c693aa1a06c408b6d8d06d1f036d064,LEGACY_QUOTE_REQUIRED
720,vmm-f44c1530e127f665c88d7d5b6199921f3bd184ca33722047d580569f412ef063,LEGACY_QUOTE_REQUIRED
721,vmm-6b41df5b9bec74c904c37c219fd9134ffcbf648b066679187fd9f126626f3980,LEGACY_QUOTE_REQUIRED
722,vmm-652248fa2973e8e65fc4b5b91f88c1d9f1598a48656fc3917b6c178d6e03ce32,LEGACY_QUOTE_REQUIRED
723,vmm-92054c188508e9fc8ee574241aa20d1368a79697b21581c7805e4b8636768a14,LEGACY_QUOTE_REQUIRED
724,vmm-05e9db8c0aba6a2308d112802b1253bedba991670579a8cf35e09c8dea8607a5,LEGACY_QUOTE_REQUIRED
725,vmm-953a5448b1ba052516499894b43768e6de71cedf9228b282fc8e28e0db57805e,LEGACY_QUOTE_REQUIRED
726,vmm-a0fc3efc4f71df92282e88c18d247c197d65efb8d20fdf610b015983ed981bb4,LEGACY_QUOTE_REQUIRED
727,vmm-906eb6b1e738f273c522ea91d0bc616f4450bc615f4aadfec7b8936e6e526381,LEGACY_QUOTE_REQUIRED
728,vmm-f420d8e3c79717b78582e2df337d22ef33af4d8870ad91bac9ad34389c24b6fd,LEGACY_QUOTE_REQUIRED
729,vmm-52a27eb2c1b0de283a48be68442ee3092da017158f096f1c9594e5a8ff98a179,LEGACY_QUOTE_REQUIRED
730,vmm-d74626271fa7307e90cbb362b4e53869c285abbe8f530adfa1584eaec7f3a93b,LEGACY_QUOTE_REQUIRED
731,vmm-42836bf8f2e55624ae3b03759e64826a8e8ffe81a38c97c89d1dc238ed53d0a1,LEGACY_QUOTE_REQUIRED
732,vmm-2794d922b2b6a0af33542999aec2142ca1ae8ea9c99ae05060f7b4ac0469974c,LEGACY_QUOTE_REQUIRED
733,vmm-d8d8c106a19c619a5c0aec655293521d8d5175126935f6fc1e84e242b3e608dd,LEGACY_QUOTE_REQUIRED
734,vmm-238d30b85c81d4082185b0e0590091fd1358cf081c85b324d0da3cf6821abed0,LEGACY_QUOTE_REQUIRED
735,vmm-3401a7bfeb259c45e1770b25076c5e38278ee5153376a443e090a96de1bccd58,LEGACY_QUOTE_REQUIRED
736,vmm-c7b69683ec3a46f20094c79c15bfa40aede4f8183be436b6661c20cd21857311,LEGACY_QUOTE_REQUIRED
737,vmm-59645a362261f6e67d8100730a4e5040d7ac7ef0ceb2130cdfc1173cb8b73de4,LEGACY_QUOTE_REQUIRED
738,vmm-1b124982acc4276d538d0a0a48f04358145c895af4cac2b24c46ce519fdcc460,LEGACY_QUOTE_REQUIRED
739,vmm-21ff1941582d289c751f854c4fc3bd99645e15a6b5cc5e066a8ec183167a9306,LEGACY_QUOTE_REQUIRED
740,vmm-f3a80c62b4afda4370375ded84a6e85b33ebc5e156ca373665ed9b04709562ac,LEGACY_QUOTE_REQUIRED
741,vmm-2ecec3ce412c0ea18b9fc8ebcf77d73fc915b6416287e282859f6fd503e792b5,LEGACY_QUOTE_REQUIRED
742,vmm-f6c10e657b96b5f2d09eb23b751d854369a0c179cb318af4d36f1c3e14477279,LEGACY_QUOTE_REQUIRED
743,vmm-50c4e049f8c63050124fca3746c7abab8cdb64d1db396296db88cd2ded2cf515,LEGACY_QUOTE_REQUIRED
744,vmm-4fe87314fe6883d59e845d0a15749c136d3ccde9448bfdfeeda8de05074a586a,LEGACY_QUOTE_REQUIRED
745,vmm-5740c5b00f921ca46e579c1ee393b09b29cc114de38c91725496962d71f14b59,LEGACY_QUOTE_REQUIRED
746,vmm-25e56913b5ab352fa8fcbaa2c04610527898f90948f3f9ca05795754587ee10e,LEGACY_QUOTE_REQUIRED
747,vmm-34a055231f40d5b0bf2bb902b40d8175ec78d5e56f0ef2cf69921fbc7218cda3,LEGACY_QUOTE_REQUIRED
748,vmm-506a40deeb5ba968b542e9d1694e9c03a730da369830557e38391ced2a6c65c3,LEGACY_QUOTE_REQUIRED
749,vmm-633e061795a1f182f9466492b85ce404b3ab7f60d0e3c56d8d306efdfcacba18,LEGACY_QUOTE_REQUIRED
750,vmm-b2e6da4aab293145e26afdace4b42cad425fc8f70f15bd373819ff69f20c3ecf,LEGACY_QUOTE_REQUIRED
